Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size,Skills Count
2675050521,2017-02-17,Data Analyst,"Senior Data Analyst, Experience Innovation",,Full-time,Mid-Senior level,3,"database, cloud, saas, aws, tableau, snowflake, ai","Daly City, CA",,,,7.0,Genesys,Computer Software,"1,001-5,000 employees",7
2713549708,2017-02-17,Data Engineer,Data Engineer,,Full-time,Associate,4,"cloud, javascript, python, css, programming, java, html, etl, rust, sql","Richmond, VA",,,,,Mozilla,Computer Software,"501-1,000 employees",10
2676092748,2017-02-18,Data Engineer,Azure Data Engineer,Remote,Contract,Mid-Senior level,7,azure,"Dallas, TX",,,,80.0,"ConnectTel, Inc.",Computer Software,11-50 employees,1
2728261233,2017-02-18,Data Engineer,Data Engineer,REMOTE,Contract,Mid-Senior level,4,"bash, scala, shell, python, programming, sql, spark","Dublin, OH",,,,41.0,CCS IT,Information Technology & Services,51-200 employees,7
2720115487,2017-02-19,Product Analyst,Product Analyst,,Full-time,Associate,5,"agile, bi, sql","Leawood, KS",,,,1.0,C2FO,Financial Services,201-500 employees,3
2635803218,2017-02-20,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,8,etl,"New York, United States",94000.0,122000.0,yr,50.0,Trust In SODA,Staffing & Recruiting,11-50 employees,1
2747342412,2017-02-20,Data Analyst,Data Analyst,,Contract,Mid-Senior level,3,"sql, excel, outlook, powerpoint, word, microsoft",Greater Chicago Area,,,,100.0,Forrest Solutions,Staffing & Recruiting,"1,001-5,000 employees",6
2711783747,2017-02-20,Data Analyst,Data Analyst With Security Clearance,,Full-time,Entry level,1,"excel, oracle, microsoft, tableau, sql, powerbi","Arlington, VA",,,,3.0,ClearanceJobs,Defense & Space,11-50 employees,6
2743747255,2017-02-21,Data Engineer,Data Engineer-21-01325,,Full-time,Mid-Senior level,9,"r, scala, database, scrum, cloud, pyspark, agile, python, coding, programming, etl, sql, azure, spark","Atlanta, GA",,,,6.0,DataSoft Technologies,Computer Software,11-50 employees,14
2691204418,2017-02-21,Data Engineer,Data Engineer Ii,,Full-time,Associate,5,"node.js, database, backend, saas, aws, postgresql, snowflake, sql, mongodb, go",United States,,,,11.0,Lunchbox,Information Technology & Services,51-200 employees,10
2713332914,2017-02-22,Data Analyst,Business Data Analyst,,Contract,Mid-Senior level,5,"sql, tableau, css",San Francisco Bay Area,,,,30.0,Customer of K2 Partnering,,,3
2699728189,2017-02-22,Digital Analyst,Digital Analyst 21-01460,,Full-time,Mid-Senior level,5,"r, microsoft, power_bi, sas, python, coding, tableau, sql, powerbi","Atlanta, GA",,,,25.0,DataSoft Technologies,Computer Software,11-50 employees,9
2694320266,2017-02-22,Data Analyst,Bi/Data Analyst,,Full-time,Associate,5,"tableau, sql, bi, powerbi",United States,,,,190.0,Austin Fraser,Staffing & Recruiting,201-500 employees,4
2650932077,2017-02-22,Pricing Analyst,Senior Pricing Analyst,Remote,Full-time,Associate,4,"microsoft, excel",United States,,,,6.0,CO-OP Financial Services,Financial Services,"1,001-5,000 employees",2
2690937683,2017-02-23,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","St Louis, MO",,,,,Toptal,Internet,"1,001-5,000 employees",3
2657223449,2017-02-23,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,9,"cloud, aws, azure","Bridgeport, CT",,,,,Toptal,Internet,"1,001-5,000 employees",3
2744699356,2017-02-23,Data Engineer,Aws Data Engineer,,Contract,Mid-Senior level,5,"powershell, warehousing, ssis, cloud, power_bi, aws, pyspark, redshift, python, tableau, etl, bigquery, snowflake, sql, server, azure","San Rafael, CA",129000.0,98000.0,hr,16.0,Ascent Services Group,Staffing & Recruiting,201-500 employees,16
2707874760,2017-02-24,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,5,"database, cloud, sql","Irvine, CA",,,,1.0,Jobot,Staffing & Recruiting,201-500 employees,3
2733209534,2017-02-24,Data Analyst,Senior Data Analyst,Remote,Full-time,Associate,3,"agile, python, jira, r, saas, looker, warehousing, tableau, etl, snowflake, sql, machine_learning, airflow","Portland, OR",,,,2.0,"New Relic, Inc.",Computer Software,"1,001-5,000 employees",13
2690938955,2017-02-25,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"cloud, aws, azure","Denton, TX",,,,,Toptal,Internet,"1,001-5,000 employees",3
2718221875,2017-02-25,Data Scientist,"Senior Data Scientist, Cyber Security",,Full-time,Director,6,"r, scala, cloud, python, matlab, hadoop, machine_learning, spark",Dallas-Fort Worth Metroplex,171000.0,241000.0,yr,24.0,HuntSource,Information Technology & Services,11-50 employees,8
2681459662,2017-02-25,Data Engineer,Senior Data Engineer-Remote,,Full-time,Associate,2,"data_lake, cloud, data_lakes, python, server, powershell, c, oracle, microsoft, aws, sql, nosql, azure, ssis",United States,,,,5.0,Press Ganey,Hospital & Health Care,"1,001-5,000 employees",14
2746600314,2017-02-26,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,6,"bloomberg, aws, python, redshift, postgresql, machine_learning, go",United States,,,,15.0,SentiLink,Information Technology & Services,11-50 employees,7
2693780489,2017-02-26,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Independence, MO",,,,,Toptal,Internet,"1,001-5,000 employees",3
2753449524,2017-02-27,Financial Planning Analyst,Financial Planning Analyst,,Full-time,Mid-Senior level,6,"excel, microsoft, tableau, sql",Greater Billings Area,,,,,Cloudera,Computer Software,"1,001-5,000 employees",4
2690940191,2017-02-27,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Redmond, WA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2699488495,2017-02-27,Data Engineer,Data Engineer,,Contract,Mid-Senior level,1,"java, python, etl",United States,111000.0,175000.0,hr,22.0,Elsdon Consulting ltd,Staffing & Recruiting,11-50 employees,3
2683529553,2017-02-28,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Mountain View, CA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2717441270,2017-02-28,Data Engineer,Principal Big Data Engineer,,Full-time,Associate,3,"python, programming, etl, snowflake, sql",United States,,,,4.0,App Annie,Internet,201-500 employees,5
2702964253,2017-02-28,Senior Analyst,"Senior Analyst, Data","Technology, Production eDiscovery Specialist",Full-time,Associate,4,"microsoft, nuix, sql","Iowa Center, IA",,,,,Ankura,Management Consulting,"1,001-5,000 employees",3
2679795055,2017-03-01,Data Analyst,Microstrategy Data Analyst,Telecommute,Full-time,Entry level,1,"database, word, server, powerpoint, microstrategy, t-sql, etl, sql, go, excel, ssis, ssrs","Eden Prairie, MN",54000.0,98000.0,yr,12.0,Optum,Hospital & Health Care,"10,001+ employees",12
2740987318,2017-03-02,Operations Analyst,Business Operations Analyst,,Full-time,Associate,3,"microsoft, spreadsheet",United States,,,,4.0,CBRE,Real Estate,"10,001+ employees",2
2656649723,2017-03-02,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"cloud, aws, azure","Sugar Land, TX",,,,,Toptal,Internet,"1,001-5,000 employees",3
2742204959,2017-03-03,Product Analyst,Clinical And Product Analyst,,Full-time,Mid-Senior level,6,saas,"Boston, MA",,,,1.0,"Sonde Health, Inc.","Health, Wellness & Fitness",11-50 employees,1
2688425975,2017-03-03,Senior Analyst,"Senior Analyst, Technology Strategy, Planning, And Risk",,Full-time,Mid-Senior level,4,"r, powerpoint, macros, microsoft, go, excel","Virginia, United States",,,,3.0,Ticketmaster,Entertainment,"10,001+ employees",6
2683585298,2017-03-04,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Hillsboro, OR",,,,,Toptal,Internet,"1,001-5,000 employees",3
2656645600,2017-03-05,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"cloud, aws, azure","Cincinnati, OH",,,,,Toptal,Internet,"1,001-5,000 employees",3
2735417043,2017-03-06,Data Engineer,Senior Data Engineer,Data Management,Full-time,Associate,4,"database, cloud, agile, python, spark, ci/cd, aws, pyspark, sql, coding","California, United States",,,,2.0,Verana Health,Information Technology & Services,51-200 employees,10
2680677135,2017-03-06,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,5,tableau,"North Carolina, United States",,,,65.0,Storable,Internet,201-500 employees,1
2682093527,2017-03-06,Data Analyst,Data Analyst,,Full-time,Associate,4,"python, r, qlik, nlp, redshift, tableau, snowflake, sql",United States,,,,31.0,WGSN,Information Services,"501-1,000 employees",8
2719038093,2017-03-07,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,6,"cloud, python, json, mongodb, java, aws, mysql, redshift, tableau, sql, nosql, scala, c++, powerbi","California, United States",,,,2.0,Modis,Information Technology & Services,"10,001+ employees",14
2749255803,2017-03-09,Data Scientist,Senior Marketing Data Scientist,,Full-time,Associate,4,"power_bi, nlp, programming, tableau","San Francisco, CA",,,,1.0,Shipt,Internet,"1,001-5,000 employees",4
2691100754,2017-03-10,Digital Analyst,Senior Digital Analyst,,Full-time,Mid-Senior level,7,"database, cloud, power_bi, html, tableau","Conshohocken, PA",,,,11.0,Fingerpaint,Marketing & Advertising,"501-1,000 employees",5
2782841776,2017-03-11,Data Scientist,Data Scientist,Marketing Analytics,Full-time,Mid-Senior level,6,"r, numpy, pandas, scikit-learn, sas, python, tableau, ml, sql, machine_learning, powerbi","Greenville-Spartanburg-Anderson, South Carolina Area",,,,18.0,Purpose Financial,Financial Services,"5,001-10,000 employees",11
2674596711,2017-03-11,Data Analyst,Performance Data Analyst,Remote,Full-time,Entry level,1,qlik,United States,,,,36.0,Premier Research,Biotechnology,"1,001-5,000 employees",1
2742567319,2017-03-11,Data Engineer,Data Engineer,,Full-time,Entry level,1,"data_lake, graphql, cloud, python, bigquery, node, docker, bi, sql, airflow, coding, postgres","Austin, TX",,,,,MotoRefi,Financial Services,201-500 employees,12
2790881320,2017-03-12,Data Analyst,Bi Data Analyst,,Full-time,Associate,4,"gitlab, agile, jira, bi, git, scrum, looker, aws, redshift, tableau, etl, sql, airflow","New York, United States",,,,20.0,Vroom,Automotive,"501-1,000 employees",13
2683300317,2017-03-12,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,6,"r, cloud, nlp, agile, python, slack, ml, mlops, ai, machine_learning","New York, NY",,,,13.0,Urbint,Computer Software,51-200 employees,10
2735164740,2017-03-13,Data Engineer,Seniorgoogle Cloud Data Engineer,,Contract,Mid-Senior level,4,"iot, warehousing, cloud, gcp, programming, looker, spark",United States,,,,25.0,Techolution,Information Technology & Services,201-500 employees,7
2741506465,2017-03-13,Data Engineer,Senior Data Engineer,,Contract,Mid-Senior level,6,"r, scala, saas, aws, pyspark, ai, spark","Denver, CO",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees,7
2696921801,2017-03-13,Data Engineer,Senior Data Engineer,Big Data,Contract,Mid-Senior level,5,"data_lake, github, ci/cd, cloud, agile/scrum, shell, aws, agile, redshift, python, programming, hadoop, sql, devops, azure","Austin, TX",126000.0,121000.0,hr,5.0,Modis,Information Technology & Services,"10,001+ employees",15
2738228832,2017-03-13,Business System Analyst,Senior Business System Analyst,,Full-time,Mid-Senior level,8,"excel, database, word, powerpoint, visio, sql","Denver, CO",,,,1.0,Merkle,Marketing & Advertising,"10,001+ employees",6
2559050793,2017-03-14,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,4,"data_lake, ibm, etl, sql","Albuquerque, NM",,,,5.0,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2702961128,2017-03-14,Data Engineer,Data Engineer,,Full-time,Entry level,2,"python, hadoop, programming, c, spark, java, sql, machine_learning, scala, airflow","Philadelphia, PA",,,,7.0,Wikimedia Foundation,Internet,201-500 employees,10
2690941094,2017-03-14,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Omaha, NE",,,,,Toptal,Internet,"1,001-5,000 employees",3
2676093825,2017-03-14,Analytics Manager,Sales Compensation Reporting And Analytics Manager,,Full-time,Mid-Senior level,6,"warehousing, redshift, tableau, etl, sql, twilio, excel","Nashville, TN",,,,2.0,Twilio,Internet,"5,001-10,000 employees",7
2693779327,2017-03-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,9,"cloud, aws, azure","Carrollton, TX",,,,,Toptal,Internet,"1,001-5,000 employees",3
2720167451,2017-03-15,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,3,"excel, spss, python, sql, go","Chicago, IL",,,,35.0,Hirewell,Staffing & Recruiting,51-200 employees,5
2690939706,2017-03-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Centennial, CO",,,,,Toptal,Internet,"1,001-5,000 employees",3
2690940106,2017-03-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Oakland, CA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2714304626,2017-03-16,Data Engineer,Data Engineer,,Contract,Mid-Senior level,2,"data_lake, cloud, aws, redshift, python, sql, spark",Charlotte Metro,125000.0,113000.0,yr,42.0,Eliassen Group,Information Technology & Services,"1,001-5,000 employees",7
2685939814,2017-03-17,Data Scientist,Data Scientist,Shop Recommendations,Full-time,Entry level,1,"python, ml, ai, machine_learning",United States,,,,2.0,Stitch Fix,Apparel & Fashion,"5,001-10,000 employees",4
2681797825,2017-03-17,Data Engineer,Machine Learning/Data Engineer-Remote,,Full-time,Mid-Senior level,6,"sql, ai, machine_learning","Charlotte, NC",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees,3
2751712607,2017-03-17,Financial Analyst,"Senior Financial Analyst, Treasury",,Full-time,Associate,6,"excel, sap, microsoft, bloomberg","Ohio, United States",,,,19.0,Victoria's Secret,Retail,"10,001+ employees",4
2689885311,2017-03-17,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Corvallis, OR",,,,,Toptal,Internet,"1,001-5,000 employees",3
2704674352,2017-03-18,Data Engineer,Remote Data Engineer,,Full-time,Entry level,2,"aws, splunk, python, tableau","All, MO",,,,,Dice,Internet,"1,001-5,000 employees",4
2743797676,2017-03-18,Data Scientist,Data Scientist,,Contract,Mid-Senior level,5,"cloud, aws, python, sql",United States,,,,33.0,Onward Select,Staffing & Recruiting,51-200 employees,4
2706571838,2017-03-18,Data Engineer,Senior Data Engineer,Telecommute,Full-time,Associate,3,"database, agile, mysql, etl, sql, coding","Eden Prairie, MN",,,,,Optum,Hospital & Health Care,"10,001+ employees",6
2592182664,2017-03-18,Compensation Analyst,Sales Compensation Analyst,,Full-time,Associate,5,"sap, oracle, sas, tableau, sql, excel","Lincolnshire, IL",,,,5.0,"iRhythm Technologies, Inc.",Medical Device,"501-1,000 employees",6
2707839205,2017-03-19,Data Engineer,Remote Azure Data Engineer,,Full-time,Entry level,2,"data_lake, excel, warehousing, ssis, t-sql, ssas, cloud, python, programming, etl, sql, server, azure, spark","Carrollton, TX",67000.0,117000.0,yr,8.0,"Yoh, A Day & Zimmermann Company",Staffing & Recruiting,"1,001-5,000 employees",14
2749797092,2017-03-19,Data Engineer,Azure Data Engineer,,Full-time,Mid-Senior level,7,"data_lake, warehousing, ssis, microsoft, dax, power_bi, sql, server, ai, machine_learning, azure","Portland, Oregon Metropolitan Area",,,,10.0,OmniData,Information Technology & Services,11-50 employees,11
2689893705,2017-03-19,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Hollywood, FL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2714196329,2017-03-20,Data Engineer,Data Engineer,,Full-time,Associate,4,"python, sql",San Francisco Bay Area,,,,44.0,Mastech Digital,Information Technology & Services,"1,001-5,000 employees",2
2685294822,2017-03-20,Data Scientist,Senior Data Scientist,,Full-time,Associate,4,"scrum, cloud, aws, nlp, python, coding, ml, keras, pytorch, tensorflow, machine_learning","Long Beach, CA",,,,5.0,Jobot,Staffing & Recruiting,201-500 employees,11
2715024294,2017-03-20,Data Engineer,Senior Data Engineer,Data Integrations,Full-time,Associate,4,"airflow, aws, nlp, python, tableau, snowflake, sql, docker, nosql, mongodb, machine_learning, powerbi, postgres",United States,,,,,agilon health,Hospital & Health Care,"501-1,000 employees",13
2693783147,2017-03-21,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,11,"cloud, aws, azure","Henderson, NV",,,,,Toptal,Internet,"1,001-5,000 employees",3
2745332303,2017-03-21,Data Analyst,Data Analyst,,Full-time,Entry level,0,"oracle, database, redis, power_bi, agile, sql, nosql","Atlanta, GA",,,,11.0,Dice,Internet,"1,001-5,000 employees",7
2690061025,2017-03-22,Pricing Analyst,Senior Actuarial Pricing Analyst- Rate Maintenance,,Full-time,Mid-Senior level,1,"excel, database, microsoft, programming, spreadsheet, sql","Bala-Cynwyd, PA",,,,4.0,TMNA Services,Insurance,201-500 employees,6
2737182592,2017-03-23,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,5,"r, excel, database, spss, microsoft, word, power_bi, mysql, powerpoint, tableau, sql, outlook","Washington, DC",,,,86.0,M&S Consulting,Information Technology & Services,51-200 employees,12
2677479271,2017-03-23,Data Engineer,Data Engineer,,Contract,Mid-Senior level,7,"scala, redis, cloud, gcp, json, java, data_lakes, aws, python, programming, etl, hadoop, nosql, azure, spark",United States,105000.0,136000.0,hr,6.0,UNITED SOFT SOLUTIONS,Staffing & Recruiting,51-200 employees,15
